IDVIAGGIO,IDFERMATA,LATITUDINEFERMATA,LONGITUDINEFERMATA,NOMEFERMATA,NUMEROAUTOBUS
7511165-E00190-EstFer-Semaine-01,1637,44.429245,8.742609,FABBRICHE 1/,697-133
7511165-E00190-EstFer-Semaine-01,1638,44.432053,8.740241000000001,FABBRICHE 2/,697-133
7511165-E00190-EstFer-Semaine-01,1639,44.432877000000005,8.738377,FABBRICHE 3/BRIGNA,697-133
7511165-E00190-EstFer-Semaine-01,1640,44.434132,8.736583,FABBRICHE 4/ACQUEDOTTO,697-133
7511165-E00190-EstFer-Semaine-01,1642,44.43869,8.7323,FABBRICHE 6/CHIALE,697-133
7511165-E00190-EstFer-Semaine-01,1643,44.440616999999996,8.730834,FABBRICHE 7/CHIESA DI CHIALE,697-133
7511165-E00190-EstFer-Semaine-01,1645,44.444187,8.729083000000001,FABBRICHE 9/,697-133
7511165-E00190-EstFer-Semaine-01,1646,44.44595,8.727882000000001,FABBRICHE 10/,697-133
7511165-E00190-EstFer-Semaine-01,1648,44.447186,8.72204,FABBRICHE 12/,697-133
7511165-E00190-EstFer-Semaine-01,1649,44.447712,8.720282000000001,FABBRICHE 13/,697-133
7511165-E00190-EstFer-Semaine-01,1650,44.447495,8.718639999999999,FABBRICHE 14/SCUOLE,697-133
7511165-E00190-EstFer-Semaine-01,1651,44.447186,8.717884,FABBRICHE 15/CHIESA,697-133
7511165-E00190-EstFer-Semaine-01,1652,44.448376,8.716205,FIORINO 1/COSTA DEL VENTO,697-133
7511165-E00190-EstFer-Semaine-01,1653,44.449211,8.713538,FIORINO 2/SAMBUCO,697-133
7511165-E00190-EstFer-Semaine-01,1655,44.457039,8.712247,FIORINO 4/TIRO A VOLO,697-133
7511165-E00190-EstFer-Semaine-01,1656,44.459175,8.708772,FIORINO 5/,697-133
7511165-E00190-EstFer-Semaine-01,1824,44.42733,8.743076,CAMOZZINI/CERUSA,697-133
7511309-E00190-EstFer-Semaine-01,1595,44.427734,8.778513,TAGGIA/PRA',094-133
7511309-E00190-EstFer-Semaine-01,1596,44.429684,8.777998,BRANEGA 1/AUTOSTRADA,094-133
7511309-E00190-EstFer-Semaine-01,1597,44.431278000000006,8.777959,BRANEGA 2/CAMPO SPORTIVO,094-133
7511309-E00190-EstFer-Semaine-01,1598,44.432201,8.778824,STASSANO 1/,094-133
7511309-E00190-EstFer-Semaine-01,1599,44.432201,8.779406,STASSANO 2/,094-133
7511309-E00190-EstFer-Semaine-01,1600,44.432575,8.779658999999999,STASSANO/CAPOLINEA,094-133
7511312-E00190-EstFer-Semaine-01,1563,44.429131,8.770667999999999,DE MARI/,094-133
7511312-E00190-EstFer-Semaine-01,1564,44.429459,8.772541,SANREMO/BORDIGHERA,094-133
7511312-E00190-EstFer-Semaine-01,1565,44.430977,8.774166000000001,DIANO MARINA 3/MURTOLA,094-133
7511312-E00190-EstFer-Semaine-01,1566,44.430836,8.773334,DIANO MARINA 2/,094-133
7511312-E00190-EstFer-Semaine-01,1567,44.431053000000006,8.77401,DIANO MARINA 1/MURTOLA,094-133
7511312-E00190-EstFer-Semaine-01,1568,44.429039,8.773494,MURTOLA/SANREMO,094-133
7511312-E00190-EstFer-Semaine-01,1603,44.431206,8.777842999999999,BRANEGA 1/CAMPO SPORTIVO,094-133
7511312-E00190-EstFer-Semaine-01,1604,44.429553999999996,8.777928,BRANEGA 2/AUTOSTRADA,094-133
7512601-E00190-EstFer-Semaine-01,1612,44.415366999999996,8.951503,MONNET/STADIO,049-133
7512942-E00190-EstFer-Semaine-01,2366,44.413146999999995,8.945486,ASSAROTTI 3/ASL,034-133
7512942-E00190-EstFer-Semaine-01,2541,44.415397999999996,8.921661,GRAMSCI 1/COMMENDA,034-133
7512943-E00190-EstFer-Semaine-01,1537,44.415768,8.924785,BALBI 2/PALAZZO REALE,034-133
7512943-E00190-EstFer-Semaine-01,2540,44.4146,8.926979,BALBI 1/UNIVERSITA',034-133
7513474-E00190-EstFer-Semaine-01,1551,44.38327,9.050414,SOMMA 2/NOFFI,517-133
7513530-E00190-EstFer-Semaine-01,1219,44.385128,9.053563,CHIESA SANT'ILARIO/CAPOLINEA,516-133
7513530-E00190-EstFer-Semaine-01,1227,44.383694,9.042964999999999,BASSANITE/SALA,516-133
7513530-E00190-EstFer-Semaine-01,1228,44.383148,9.046057000000001,SANT'ILARIO 1/PASQUA,516-133
7513530-E00190-EstFer-Semaine-01,1229,44.383568,9.047891,SANT'ILARIO 2/SOMMA,516-133
7513530-E00190-EstFer-Semaine-01,1230,44.3839,9.050366,SANT'ILARIO 3/SALITA NOFFI,516-133
7513530-E00190-EstFer-Semaine-01,1231,44.383732,9.05275,SANT'ILARIO 4/,516-133
7513530-E00190-EstFer-Semaine-01,1232,44.383709,9.054921,SANT'ILARIO 5/,516-133
7513530-E00190-EstFer-Semaine-01,1233,44.383556,9.056092999999999,SANT'ILARIO 6/RIO FONTANINO,516-133
7513530-E00190-EstFer-Semaine-01,1234,44.384594,9.053225999999999,SANT'ILARIO 7/,516-133
7513530-E00190-EstFer-Semaine-01,1235,44.385391,9.051134,SANT'ILARIO 8/SOCIETA' OPERAIA,516-133
7513531-E00190-EstFer-Semaine-01,1236,44.389587,9.036937,CIMITERO DI NERVI/,517-133
7513531-E00190-EstFer-Semaine-01,1237,44.389015,9.035657,COMMERCIO 6/,517-133
7513531-E00190-EstFer-Semaine-01,1238,44.388149,9.034601,COMMERCIO 7/,517-133
7513531-E00190-EstFer-Semaine-01,1239,44.387153999999995,9.03404,COMMERCIO 8/,517-133
7513531-E00190-EstFer-Semaine-01,1240,44.386326000000004,9.033438,COMMERCIO 9/,517-133
7513531-E00190-EstFer-Semaine-01,1241,44.386353,9.031945,COMMERCIO 10/BELSITO,517-133
7513531-E00190-EstFer-Semaine-01,1244,44.385872,9.032528999999998,COMMERCIO 1/OBERDAN,517-133
7513531-E00190-EstFer-Semaine-01,1245,44.386234,9.033742,COMMERCIO 2/,517-133
7513531-E00190-EstFer-Semaine-01,1246,44.387417,9.033976,COMMERCIO 3/,517-133
7513531-E00190-EstFer-Semaine-01,1247,44.38797,9.034802,COMMERCIO 4/,517-133
7513531-E00190-EstFer-Semaine-01,1248,44.389137,9.035956,COMMERCIO 5/,517-133
7513531-E00190-EstFer-Semaine-01,1546,44.385028999999996,9.033062,OBERDAN 3/PONTE DI NERVI,517-133
7513531-E00190-EstFer-Semaine-01,2557,44.381584000000004,9.047698,CAPOLUNGO 2/VILLA GRIMALDI,517-133
7513563-E00190-EstFer-Semaine-01,2578,44.391987,8.955185,ITALIA 4/QUARNARO,516-133
7513626-E00190-EstFer-Semaine-01,2390,44.392189,9.010675,TOGLIATTI 1/EUROPA,513-133
7513626-E00190-EstFer-Semaine-01,2391,44.393555,9.012366,TOGLIATTI 2/PALLOA,513-133
7513626-E00190-EstFer-Semaine-01,2392,44.394737,9.013304,TOGLIATTI 3/DE GASPERI,513-133
7513626-E00190-EstFer-Semaine-01,2393,44.39394,9.013695,TERRACINI/,513-133
7513626-E00190-EstFer-Semaine-01,2394,44.392390999999996,9.013056,NENNI 1/PARRI,513-133
7513626-E00190-EstFer-Semaine-01,2529,44.390606,9.011994,MAJORANA/EUROPA,513-133
7513628-E00190-EstFer-Semaine-01,2374,44.395691,8.994722,CARRARA 4/TURR,512-133
7513628-E00190-EstFer-Semaine-01,2375,44.397438,8.996883,CICLAMINI 1/PRASCA,512-133
7513628-E00190-EstFer-Semaine-01,2376,44.398731,8.997910000000001,CICLAMINI 2/DA PASSANO,512-133
7513628-E00190-EstFer-Semaine-01,2377,44.39793,9.000161,CICLAMINI 3/CAMPANULE,512-133
7513628-E00190-EstFer-Semaine-01,2378,44.399021000000005,8.999595,CICLAMINI 4/,512-133
7513628-E00190-EstFer-Semaine-01,2379,44.400646,9.000967999999999,CICLAMINI 5/ERICHE,512-133
7513628-E00190-EstFer-Semaine-01,2380,44.399807,9.001161999999999,CICLAMINI 6/IRIS,512-133
7513628-E00190-EstFer-Semaine-01,2422,44.393734,8.990337,CARRARA 2/GIORGIO CHIESA,512-133
7513628-E00190-EstFer-Semaine-01,2423,44.39167,8.990979,CARRARA 1/V MAGGIO,512-133
7513632-E00190-EstFer-Semaine-01,1558,44.402412,9.005759,CICLAMINI 8/ANEMONI,512-133
7513632-E00190-EstFer-Semaine-01,1559,44.400890000000004,9.005083,ANEMONI/COSTA D'ORECCHIA,512-133
7513632-E00190-EstFer-Semaine-01,1560,44.402283000000004,9.005181,CICLAMINI 9/ANEMONI,512-133
7513632-E00190-EstFer-Semaine-01,2362,44.400585,9.002402,CICLAMINI 7/NARCISI,512-133
7513632-E00190-EstFer-Semaine-01,2453,44.400528,9.002074,CICLAMINI 10/NARCISI,512-133
7513650-E00190-EstFer-Semaine-01,2415,44.402275,8.98303,ISONZO 3/BOTTINI,512-133
7513708-E00190-EstFer-Semaine-01,1220,44.385338,9.051097,SANT'ILARIO 1/SOCIETA' OPERAIA,516-133
7513708-E00190-EstFer-Semaine-01,1221,44.384495,9.053308,SANT'ILARIO 2/,516-133
7513708-E00190-EstFer-Semaine-01,1222,44.383694,9.056105,SANT'ILARIO 3/RIO FONTANINO,516-133
7513708-E00190-EstFer-Semaine-01,1225,44.383778,9.049961999999999,SANT'ILARIO 6/SALITA NOFFI,516-133
7513852-E00190-EstFer-Semaine-01,2445,44.40683,8.935616,XX SETTEMBRE 1/DE FERRARI,046-133
7514278-E00190-EstFer-Semaine-01,1423,44.419990999999996,8.967166,MERLO/EDERA,047-133
7514278-E00190-EstFer-Semaine-01,1424,44.420437,8.97217,PINETTI 1/PORTAZZA,047-133
7514278-E00190-EstFer-Semaine-01,1438,44.420506,8.972236,PINETTI 2/PORTAZZA,047-133
7514278-E00190-EstFer-Semaine-01,1722,44.420532,8.972301,PINETTI/GINESTRATO,047-133
7514279-E00190-EstFer-Semaine-01,1439,44.419918,8.966931,MERLO/CAPRIOLO,047-133
7514606-E00190-EstFer-Semaine-01,2579,44.445923,8.969157000000001,ADAMOLI 4/SCIORBA,048-133
7514609-E00190-EstFer-Semaine-01,2048,44.448059,8.972253,ADAMOLI 4/MERELLO,048-133
7514946-E00190-EstFer-Semaine-01,2559,44.391308,8.988636999999999,V MAGGIO 5/OSPEDALE GASLINI,045-133
7514954-E00190-EstFer-Semaine-01,1216,44.408432,8.975576,MOSSO/PRONTO SOCCORSO,045-133
7515089-E00190-EstFer-Semaine-01,2641,44.40752,8.934236,DE FERRARI/METRO',641-133
7515090-E00190-EstFer-Semaine-01,1580,44.406425,8.934536,DANTE 1/DE FERRARI,641-133
7515103-E00190-EstFer-Semaine-01,2595,44.405495,8.935765,CECCARDI/DANTE,017-133
7515106-E00190-EstFer-Semaine-01,2621,44.406303,8.945306,FIUME/BRIGNOLE FS,017-133
7516307-E00190-EstFer-Semaine-01,1468,44.432949,9.018813,BAVARI/CHIESA,085-133
7516307-E00190-EstFer-Semaine-01,1469,44.432735,9.020391,SAN GIORGIO 1/CADEROSSI,085-133
7516307-E00190-EstFer-Semaine-01,1470,44.431175,9.018517,SAN GIORGIO 2/SOTTOROCCA,085-133
7516307-E00190-EstFer-Semaine-01,1471,44.42955,9.016882,SAN GIORGIO 3/MADONNETTA,085-133
7516307-E00190-EstFer-Semaine-01,1472,44.428340999999996,9.015176,SAN GIORGIO 4/OROBONI,085-133
7516307-E00190-EstFer-Semaine-01,1473,44.427879,9.013179,SAN GIORGIO 5/PIANATA,085-133
7516307-E00190-EstFer-Semaine-01,1474,44.426941,9.010322,SAN GIORGIO 6/SELLA,085-133
7516307-E00190-EstFer-Semaine-01,1475,44.42638,9.008794,SAN GIORGIO 7/,085-133
7516307-E00190-EstFer-Semaine-01,1476,44.421425,9.004985000000001,SAN GIORGIO 8/NUELO,085-133
7516307-E00190-EstFer-Semaine-01,1477,44.423878,9.001933,SAN GIORGIO 9/FOSSATO,085-133
7516307-E00190-EstFer-Semaine-01,1478,44.419876,9.001935000000001,SAN GIORGIO 10/BARILLARO,085-133
7516307-E00190-EstFer-Semaine-01,1479,44.41724,9.000709,NASCHE 3/COSTA,085-133
7516307-E00190-EstFer-Semaine-01,1480,44.416939,8.998395,NASCHE 4/BINELLE,085-133
7516307-E00190-EstFer-Semaine-01,1481,44.415378999999994,8.995251,NASCHE 5/RIMESSA,085-133
7516307-E00190-EstFer-Semaine-01,1482,44.413925,8.992628,CADIGHIARA 2/TRE PINI,085-133
7516307-E00190-EstFer-Semaine-01,1483,44.412017999999996,8.990269,CADIGHIARA 3/CASCINE,085-133
7516307-E00190-EstFer-Semaine-01,1484,44.408695,8.988241,ROTONDA/TANINI,085-133
7516307-E00190-EstFer-Semaine-01,2521,44.415154,8.993864,CADIGHIARA 1/EX DAZIO,085-133
7516326-E00190-EstFer-Semaine-01,1452,44.411831,8.990253,CADIGHIARA 1/CASCINE,085-133
7516326-E00190-EstFer-Semaine-01,1454,44.41523,8.995741,NASCHE 1/RIMESSA,085-133
7516326-E00190-EstFer-Semaine-01,1455,44.417015,8.998666,NASCHE 2/BINELLE,085-133
7516326-E00190-EstFer-Semaine-01,1457,44.419918,9.002194,SAN GIORGIO 1/BARILLARO,085-133
7516326-E00190-EstFer-Semaine-01,1458,44.423653,9.002,SAN GIORGIO 2/FOSSATO,085-133
7516326-E00190-EstFer-Semaine-01,1459,44.421219,9.005207,SAN GIORGIO 3/NUELO,085-133
7516326-E00190-EstFer-Semaine-01,1460,44.426331,9.008979,SAN GIORGIO 4/,085-133
7516326-E00190-EstFer-Semaine-01,1461,44.427105,9.010824000000001,SAN GIORGIO 5/SELLA,085-133
7516326-E00190-EstFer-Semaine-01,1462,44.427715,9.013395,SAN GIORGIO 6/PIANATA,085-133
7516326-E00190-EstFer-Semaine-01,1463,44.428406,9.015355,SAN GIORGIO 7/OROBONI,085-133
7516326-E00190-EstFer-Semaine-01,1464,44.429455,9.016936999999999,SAN GIORGIO 8/MADONNETTA,085-133
7516326-E00190-EstFer-Semaine-01,1465,44.431366,9.018799000000001,SAN GIORGIO 9/SOTTOROCCA,085-133
7516326-E00190-EstFer-Semaine-01,1466,44.432606,9.020365,SAN GIORGIO 10/CADEROSSI,085-133
7516326-E00190-EstFer-Semaine-01,1467,44.433136,9.019162,BAVARI/FINE CORSA,085-133
7516326-E00190-EstFer-Semaine-01,2520,44.415253,8.994149,CADIGHIARA 3/EX DAZIO,085-133
7516756-E00190-EstFer-Semaine-01,1431,44.422668,8.972284,CHIESA DI QUEZZI/CAPOLINEA,082-133
7516756-E00190-EstFer-Semaine-01,1432,44.42268,8.973443,FONTANAROSSA 1/SALITA CHIESA,082-133
7516756-E00190-EstFer-Semaine-01,1433,44.423351000000004,8.975809,FONTANAROSSA 2/COSTA DEI ZINI,082-133
7516756-E00190-EstFer-Semaine-01,1434,44.42411,8.976780999999999,FONTANAROSSA 3/PORTAZZA,082-133
7516756-E00190-EstFer-Semaine-01,1435,44.424991999999996,8.978786,DANEO 1/PEDEGOLI,082-133
7516756-E00190-EstFer-Semaine-01,1436,44.422626,8.976222,DANEO 2/DONATI,082-133
7516756-E00190-EstFer-Semaine-01,1437,44.421482,8.97408,PINETTI 1/GINESTRATO,082-133
7516766-E00190-EstFer-Semaine-01,1425,44.421496999999995,8.974264999999999,PINETTI 2/GINESTRATO,082-133
7516766-E00190-EstFer-Semaine-01,1426,44.422943,8.976747999999999,DANEO 1/DONATI,082-133
7516766-E00190-EstFer-Semaine-01,1427,44.425476,8.979206,DANEO 2/PEDEGOLI,082-133
7516766-E00190-EstFer-Semaine-01,1428,44.42411,8.976662,FONTANAROSSA 1/PORTAZZA,082-133
7516766-E00190-EstFer-Semaine-01,1430,44.422638,8.973092999999999,FONTANAROSSA 3/SALITA CHIESA,082-133
7516766-E00190-EstFer-Semaine-01,1910,44.42263,8.972163,CHIESA DI QUEZZI/FINE CORSA,082-133
7517451-E00190-EstFer-Semaine-01,2411,44.403702,8.984463,TIMAVO/POSALUNGA,584-133
7517451-E00190-EstFer-Semaine-01,2412,44.402615000000004,8.983272,ISONZO 1/EUROPA,584-133
7517451-E00190-EstFer-Semaine-01,2413,44.399433,8.981524,ISONZO 2/RAGAZZI DEL 99,584-133
7517485-E00190-EstFer-Semaine-01,2417,44.415276,8.994099,CADIGHIARA/EX DAZIO,584-133
7517513-E00190-EstFer-Semaine-01,1496,44.404755,9.001124,APPARIZIONE/CIMITERO,087-133
7517513-E00190-EstFer-Semaine-01,1497,44.405636,8.999271,PITTO/MONTE FASCE,087-133
7517513-E00190-EstFer-Semaine-01,1498,44.405094,8.997010000000001,OLIVIERI 1/ORATORIO,087-133
7517513-E00190-EstFer-Semaine-01,1499,44.404709000000004,8.995637,OLIVIERI 2/CROCE ROSSA,087-133
7517513-E00190-EstFer-Semaine-01,1500,44.403519,8.992714,OLIVIERI 3/BOCCIARDO,087-133
7517513-E00190-EstFer-Semaine-01,1501,44.403473,8.995141,MONACO SIMONE 1/BASTIA,087-133
7517513-E00190-EstFer-Semaine-01,1502,44.402733000000005,8.993471000000001,MONACO SIMONE 2/PENEGO,087-133
7517513-E00190-EstFer-Semaine-01,1503,44.401199,8.991127,TANINI 1/FONTANA,087-133
7517513-E00190-EstFer-Semaine-01,1504,44.402466,8.989396000000001,TANINI 2/PONTEVECCHIO,087-133
7517513-E00190-EstFer-Semaine-01,1505,44.403618,8.989588000000001,TANINI 3/BOCCIARDO,087-133
7517513-E00190-EstFer-Semaine-01,1506,44.405972,8.989177,TANINI 4/PICA,087-133
7517513-E00190-EstFer-Semaine-01,1507,44.407515999999994,8.98939,TANINI 5/CIANCIULLO,087-133
7517513-E00190-EstFer-Semaine-01,1508,44.408569,8.988461000000001,TANINI 6/POSALUNGA,087-133
7517524-E00190-EstFer-Semaine-01,1509,44.40847,8.988575,TANINI 1/POSALUNGA,087-133
7517524-E00190-EstFer-Semaine-01,1510,44.40736,8.989177999999999,TANINI 2/CIANCIULLO,087-133
7517524-E00190-EstFer-Semaine-01,1511,44.405471999999996,8.989032,TANINI 3/PICA,087-133
7517524-E00190-EstFer-Semaine-01,1512,44.403664,8.989463,TANINI 4/BOCCIARDO,087-133
7517524-E00190-EstFer-Semaine-01,1513,44.402309,8.989360000000001,TANINI 5/PONTEVECCHIO,087-133
7517524-E00190-EstFer-Semaine-01,1514,44.4011,8.991324,TANINI 6/FONTANA,087-133
7517524-E00190-EstFer-Semaine-01,1515,44.402553999999995,8.993471000000001,MONACO SIMONE 1/PENEGO,087-133
7517524-E00190-EstFer-Semaine-01,1516,44.403793,8.995222,MONACO SIMONE 3/BASTIA,087-133
7517524-E00190-EstFer-Semaine-01,1517,44.403576,8.992924,OLIVIERI 1/BOCCIARDO,087-133
7517524-E00190-EstFer-Semaine-01,1519,44.405083000000005,8.997133,OLIVIERI 3/ORATORIO,087-133
7517524-E00190-EstFer-Semaine-01,2567,44.402522999999995,8.995149000000001,MONACO SIMONE 2/SHELLEY,087-133
7517533-E00190-EstFer-Semaine-01,1486,44.422138000000004,9.009734,SAN DESIDERIO/CAPOLINEA,088-133
7517533-E00190-EstFer-Semaine-01,1492,44.419205,9.001642,NASCHE 4/,088-133
7517533-E00190-EstFer-Semaine-01,1493,44.419899,9.004072,NASCHE 5/CHIESA,088-133
7517533-E00190-EstFer-Semaine-01,1494,44.420730999999996,9.007145,BISAGNO/TERRE ROSSE,088-133
7517533-E00190-EstFer-Semaine-01,1495,44.42205,9.010042,SAN DESIDERIO/FINE CORSA,088-133
7517541-E00190-EstFer-Semaine-01,1488,44.419952,9.003927000000001,NASCHE 1/CHIESA,088-133
7517541-E00190-EstFer-Semaine-01,1489,44.419216,9.001539999999999,NASCHE 2/,088-133
7518702-E00190-EstFer-Semaine-01,2444,44.406448,8.934656,DANTE/DE FERRARI,037-133
7518751-E00190-EstFer-Semaine-01,2081,44.417374,8.958028,BRACELLI 1/SCALINATA BRACELLI,356-133
7518751-E00190-EstFer-Semaine-01,2082,44.418240000000004,8.960944,BRACELLI 2/LAMBOGLIA,356-133
7518751-E00190-EstFer-Semaine-01,2083,44.418728,8.963428,BRACELLI 3/CAPRIOLO,356-133
7518751-E00190-EstFer-Semaine-01,2084,44.418819,8.961812,BRACELLI 4/COPPEDE',356-133
7518751-E00190-EstFer-Semaine-01,2085,44.419628,8.958527,BRACELLI 5/SALITA DELL'AQUILA,356-133
7518751-E00190-EstFer-Semaine-01,2086,44.422123,8.959035,BRACELLI 6/ROBINO,356-133
7518751-E00190-EstFer-Semaine-01,2087,44.420918,8.959151,LORIA 1/MAGRETTI,356-133
7518751-E00190-EstFer-Semaine-01,2088,44.422691,8.960566,LORIA 2/FEA,356-133
7518751-E00190-EstFer-Semaine-01,2089,44.421688,8.960844999999999,LORIA 3/FRATELLI CERVI,356-133
7518751-E00190-EstFer-Semaine-01,2090,44.424473,8.961905,LORIA 4/BISCIONE 1,356-133
7518751-E00190-EstFer-Semaine-01,2091,44.425129,8.959548,LORIA 5/BISCIONE 2,356-133
7518751-E00190-EstFer-Semaine-01,2092,44.424171,8.957495,LORIA 6/BISCIONE 3,356-133
7518751-E00190-EstFer-Semaine-01,2093,44.423778999999996,8.954932000000001,FEA 1/BISCIONE 4,356-133
7518751-E00190-EstFer-Semaine-01,2094,44.422886,8.956103,FEA 2/BISCIONE 5,356-133
7518751-E00190-EstFer-Semaine-01,2095,44.424206,8.958561,FEA 3/BISCIONE 6,356-133
7518751-E00190-EstFer-Semaine-01,2096,44.424683,8.960395,FEA 4/EMERY,356-133
7518753-E00190-EstFer-Semaine-01,2097,44.423297999999996,8.960949000000001,FEA 5/LORIA,356-133
7519306-E00190-EstFer-Semaine-01,2357,44.419788,8.910160000000001,BOLOGNA 2/MERCATO,032-133
7519307-E00190-EstFer-Semaine-01,2358,44.419552,8.910134,BOLOGNA 4/MERCATO,032-133
7519542-E00190-EstFer-Semaine-01,2527,44.415958,8.877253999999999,ANSALDO/MASSENA,038-133
7519603-E00190-EstFer-Semaine-01,2059,44.42001,8.909605,PESTARINO/CAPOLINEA,355-133
7519604-E00190-EstFer-Semaine-01,2069,44.437386,8.916805,FREGOSO/CAPOLINEA,355-133
7519604-E00190-EstFer-Semaine-01,2070,44.436188,8.915479,PIANI DI FREGOSO 1/,355-133
7519604-E00190-EstFer-Semaine-01,2071,44.434353,8.912988,PIANI DI FREGOSO 2/,355-133
7519604-E00190-EstFer-Semaine-01,2072,44.432941,8.912683,PIANI DI FREGOSO 3/FORTI,355-133
7519604-E00190-EstFer-Semaine-01,2073,44.429512,8.908501,MURA DI GRANAROLO 1/BEGATO,355-133
7519604-E00190-EstFer-Semaine-01,2074,44.427139000000004,8.905388,MURA DI GRANAROLO 2/BIANCO,355-133
7519604-E00190-EstFer-Semaine-01,2075,44.427601,8.906226,BIANCO 6/MURA DI GRANAROLO,355-133
7519604-E00190-EstFer-Semaine-01,2076,44.428398,8.908096,BIANCO 7/SAN MARINO,355-133
7519604-E00190-EstFer-Semaine-01,2077,44.427402,8.908806,BIANCO 8/,355-133
7519604-E00190-EstFer-Semaine-01,2078,44.425540999999996,8.910361,BIANCO 9/,355-133
7519604-E00190-EstFer-Semaine-01,2079,44.424793,8.911057000000001,GRANAROLO/,355-133
7519606-E00190-EstFer-Semaine-01,2060,44.425476,8.910438000000001,BIANCO 1/,355-133
7519606-E00190-EstFer-Semaine-01,2061,44.427662,8.908705,BIANCO 2/,355-133
7519606-E00190-EstFer-Semaine-01,2062,44.428658,8.907954,BIANCO 3/SAN MARINO,355-133
7519606-E00190-EstFer-Semaine-01,2063,44.427555,8.906131,BIANCO 5/MURA DI GRANAROLO,355-133
7519606-E00190-EstFer-Semaine-01,2064,44.427085999999996,8.905503999999999,MURA DI GRANAROLO 1/BIANCO,355-133
7519606-E00190-EstFer-Semaine-01,2065,44.429428,8.908294999999999,MURA DI GRANAROLO 2/BEGATO,355-133
7519606-E00190-EstFer-Semaine-01,2066,44.433167,8.912738000000001,PIANI DI FREGOSO 1/FORTI,355-133
7519606-E00190-EstFer-Semaine-01,2068,44.436283,8.91564,PIANI DI FREGOSO 3/,355-133
7520283-E00190-EstFer-Semaine-01,1061,44.423359000000005,8.926414,BASSANO/SAPORITI,039-133
7520283-E00190-EstFer-Semaine-01,1574,44.417458,8.926966,DOGALI 2/KASSALA,039-133
7520288-E00190-EstFer-Semaine-01,2480,44.429005,8.92962,COSTANZI/CAPOLINEA,040-133
7520386-E00190-EstFer-Semaine-01,1389,44.436901,8.966035,MOGADISCIO 1/MONTESIGNANO,482-133
7520386-E00190-EstFer-Semaine-01,1390,44.435932,8.966696,MOGADISCIO 2/SALITA TERPI,482-133
7520386-E00190-EstFer-Semaine-01,1391,44.43602,8.970496,MOGADISCIO 3/PASSO BUGGI,482-133
7520386-E00190-EstFer-Semaine-01,1392,44.437092,8.973486,MOGADISCIO 4/MULINO,482-133
7520386-E00190-EstFer-Semaine-01,1393,44.438023,8.975387,MOGADISCIO 5/BAIARDO,482-133
7520386-E00190-EstFer-Semaine-01,1394,44.4398,8.976768,MOGADISCIO 6/GIACALONE,482-133
7520386-E00190-EstFer-Semaine-01,2331,44.438873,8.973972,VALFONTANABUONA 1/CAMPI,482-133
7520386-E00190-EstFer-Semaine-01,2332,44.438320000000004,8.972274,VALFONTANABUONA 2/SCIORBA,482-133
7520386-E00190-EstFer-Semaine-01,2333,44.440353,8.974464,VALTREBBIA 1/COSTA S. EUSEBIO,482-133
7520386-E00190-EstFer-Semaine-01,2334,44.44149,8.975964999999999,VALTREBBIA 2/GRADONI,482-133
7520386-E00190-EstFer-Semaine-01,2335,44.442078,8.978596000000001,VALTREBBIA 3/CASE ROSA,482-133
7520386-E00190-EstFer-Semaine-01,2336,44.442608,8.981667999999999,VALTREBBIA 4/PASSO ROCCA,482-133
7520386-E00190-EstFer-Semaine-01,2337,44.443447,8.983130000000001,VALTREBBIA 5/,482-133
7520386-E00190-EstFer-Semaine-01,2643,44.443352000000004,8.987447,S. EUSEBIO/CAPOLINEA,482-133
7520387-E00190-EstFer-Semaine-01,1401,44.440948,8.985451,MOGADISCIO 2/VAL D'AVETO,482-133
7520387-E00190-EstFer-Semaine-01,1402,44.439789000000005,8.981931,MOGADISCIO 3/SALITA MERMI,482-133
7520387-E00190-EstFer-Semaine-01,1403,44.440384,8.981577,MOGADISCIO 5/LOCALITA' MERMI,482-133
7520387-E00190-EstFer-Semaine-01,1404,44.441257,8.98052,MOGADISCIO 6/SCUOLE,482-133
7520387-E00190-EstFer-Semaine-01,1405,44.440529,8.978653999999999,MOGADISCIO 7/ROCCHE DI BAVARI,482-133
7520387-E00190-EstFer-Semaine-01,1406,44.440028999999996,8.97673,MOGADISCIO 8/GIACALONE,482-133
7520387-E00190-EstFer-Semaine-01,1407,44.437988,8.975063,MOGADISCIO 9/BAIARDO,482-133
7520387-E00190-EstFer-Semaine-01,1408,44.436939,8.972937,MOGADISCIO 10/MULINO,482-133
7520387-E00190-EstFer-Semaine-01,1409,44.436122999999995,8.970095,MOGADISCIO 11/PASSO BUGGI,482-133
7520387-E00190-EstFer-Semaine-01,1415,44.422523,8.947989,PARENZO/PONTE CAMPANELLA,482-133
7520387-E00190-EstFer-Semaine-01,1416,44.420689,8.947995,MANDOLI/FASSICOMO,482-133
7520387-E00190-EstFer-Semaine-01,2454,44.439296999999996,8.980998,MOGADISCIO 4/MERMI,482-133
7520387-E00190-EstFer-Semaine-01,2531,44.442677,8.986528,MOGADISCIO 1/PIANI S. EUSEBIO,482-133
7520388-E00190-EstFer-Semaine-01,1384,44.414978000000005,8.952884,DEL PIANO/TORTOSA,480-133
7520388-E00190-EstFer-Semaine-01,1396,44.441116,8.98043,MOGADISCIO 8/SCUOLE,480-133
