IDVIAGGIO,IDFERMATA,LATITUDINEFERMATA,LONGITUDINEFERMATA,NOMEFERMATA,NUMEROAUTOBUS,ANDATA
4286,21029,45.88374,8.71268,Orino - viale Cadorna (fronte bivio Cald,N13,True
4286,20056,45.88519,8.70895,Azzio - piazza IV Novembre (Roma),N13,True
4286,20058,45.88685,8.707189999999999,Azzio - viale Vittorio Veneto (bivio Gem,N13,True
4287,21322,45.8435,8.80712,Varese - via Virgilio 54 (Robarello),N13,True
4287,21248,45.85202,8.80204,Varese - via Provinciale La Rasa 24,N13,True
4287,21246,45.829934,8.823471000000001,Varese - viale Aguggiari 56 (Bettole),N13,True
4287,21337,45.84545,8.802810000000001,Varese - Fogliaro via Virgilio 78 (Archi,N13,True
4287,21332,45.8359,8.81788,Varese - viale Aguggiari 136 (Ronchetto,N13,True
4287,21249,45.857521999999996,8.804124,Varese - via Provinciale La Rasa 52,N13,True
4287,21254,45.867319,8.804316,Rasa - via Provinciale La Rasa (Fonderia,N13,True
4287,21333,45.840140000000005,8.81081,Sant Ambrogio - piazza Milite Ignoto (Vi,N13,True
4287,21247,45.833376,8.820808,Varese - viale Aguggiari 108 (Peugeot),N13,True
4287,21252,45.864167,8.805458,Rasa - via Provinciale La Rasa (San Gott,N13,True
4287,20202,45.888081,8.790664,Brinzio - via Indipendenza 5 (fronte Mun,N13,True
4287,21256,45.87188,8.80462,Rasa - via Provinciale La Rasa (fronte V,N13,True
4288,21079,45.91579,8.773610000000001,Rancio Valcuvia - via Roma (monumento/bi,N13,True
4288,20070,45.911570000000005,8.79318,Bedero Valcuvia - via Zamaroni (Milano),N13,True
4288,20949,45.91557,8.78155,Masciago Primo - Strada Provinciale 11 (,N13,True
4288,20203,45.8906,8.78501,Brinzio - via Marconi 22,N13,True
4290,21031,45.885515000000005,8.720258,Orino - via San Lorenzo (Monterosa),N13,True
4290,20205,45.889247999999995,8.782957000000001,Brinzio - via Monte Rosa 19,N13,True
4290,20366,45.891416,8.75537,Castello Cabiaglio - S.P. 45 (parcheggio,N13,True
4327,21255,45.87188,8.80457,Rasa - via Provinciale La Rasa (Villaggi,N13,False
4327,20201,45.888037,8.790421,Brinzio - via Indipendenza 5 (Municipio),N13,False
4327,21339,45.85203,8.80198,Varese - via Provinciale La Rasa (fronte,N13,False
4327,21251,45.863893,8.805150999999999,Rasa - via Provinciale La Rasa (fronte S,N13,False
4327,21309,45.840090000000004,8.81086,Sant Ambrogio - piazza Milite Ignoto 15,N13,False
4327,21335,45.835679999999996,8.818019999999999,Varese - viale Aguggiari 209 (Busca),N13,False
4327,21281,45.82894,8.82369,Varese - viale Aguggiari (Montello),N13,False
4327,21338,45.84547,8.802719999999999,Varese - Fogliaro via Virgilio 79 (Pitag,N13,False
4327,21336,45.83382,8.820219999999999,Varese - viale Aguggiari 175 (Palazzi) d,N13,False
4327,21278,45.84186,8.80866,Varese - via Virgilio 27 (banca/ex Preal,N13,False
4327,21253,45.867309999999996,8.804269999999999,Rasa - via Provinciale La Rasa (Fonderia,N13,False
4328,21027,45.883029,8.717842999999998,Orino - via Garibaldi 1,N13,False
4328,21030,45.8855,8.720289999999999,Orino - via San Lorenzo 40 (fronte Monte,N13,False
4328,20532,45.89612,8.72964,Cuvio - largo Cappia,N13,False
4328,20534,45.898169,8.73404,Cuvio - via Maggi,N13,False
4328,20529,45.89112,8.71606,Comacchio - via Gemonio 8 (rotonda),N13,False
4328,20057,45.88518,8.7089,Azzio - piazza IV Novembre (Marconi),N13,False
4328,20059,45.88688,8.70717,Azzio - viale Vittorio Veneto (bivio Gem,N13,False
4328,20206,45.88921,8.78295,Brinzio - via Monte Rosa (fronte 19),N13,False
4328,20528,45.904117,8.733286,Cuveglio - via Verdi (parcheggio bivio C,N13,False
4328,20366,45.891416,8.75537,Castello Cabiaglio - S.P. 45 (parcheggio,N13,False
4328,21028,45.88369,8.712760000000001,Orino - viale Cadorna (bivio Caldana),N13,False
4332,20204,45.89058,8.785,Brinzio - via Marconi fronte 22,N13,False
4332,20071,45.908459,8.791619,Bedero Valcuvia - S.P. 11 (bivio Masciag,N13,False
4332,20070,45.911570000000005,8.79318,Bedero Valcuvia - via Zamaroni (Milano),N13,False
4343,20950,45.91559,8.78161,Masciago Primo - Strada Provinciale 11 (,N13,False
4343,21080,45.915799,8.773496000000002,Rancio Valcuvia - via Roma (fronte monum,N13,False
4368,20322,45.903808000000005,8.701808,Casale - piazza Zaffrani (chiesa),N15,True
4368,20525,45.905306,8.726272,Vergobbio - via Provinciale 5 (Città deg,N15,True
4368,20196,45.968109999999996,8.750153,Brissago V. - Piano (mobilificio Gobetti,N15,True
4368,20522,45.90531,8.741919000000001,Cuveglio - stazione tram (fronte centro,N15,True
4368,20641,45.980686999999996,8.741544000000001,Germignaga - via Provinciale (fronte Pon,N15,True
4368,21076,45.915826,8.769888,Rancio Valcuvia - centro paese (via per,N15,True
4368,20427,45.892542,8.667827,Cittiglio - stazione FNM (via Marconi),N15,True
4368,20423,45.893978999999995,8.6741,Cittiglio - via Valcuvia (Pianazza/front,N15,True
4368,20318,45.903889,8.710212,Casalzuigno - via Monte Nudo (Mazzini/bi,N15,True
4368,20963,45.95787,8.760095,Mesenzana - Cà Bianca,N15,True
4368,20349,45.939368,8.771504,Cassano Valcuvia - via Provinciale (Pont,N15,True
4368,20526,45.904794,8.737255000000001,Cuveglio - via Battaglia San Martino (Mi,N15,True
4368,20326,45.905815999999994,8.713647,Casalzuigno - Villa Bozzolo,N15,True
4368,20177,45.893767,8.677757000000001,Brenta - via Valcuvia/Torino (Conceria F,N15,True
4368,20962,45.952737,8.765141,Mesenzana - bivio Molino D Anna,N15,True
4368,20959,45.948388,8.766919,Mesenzana - fronte bivio Malpensata,N15,True
4368,20643,45.990434,8.734842,Prassede - via Stehli (fronte tipografia,N15,True
4368,20517,45.904392,8.732825,Canonica - via Battaglia San Martino (Vi,N15,True
4368,20173,45.894712,8.695884,Brenta - via Valcuvia (case popolari),N15,True
4368,21073,45.919915,8.76431,Rancio Valcuvia - via Fratelli Ratti (Ca,N15,True
4368,20320,45.897890999999994,8.700679,Casale - via Valcuvia (Sciareda dir. Sta,N15,True
4368,20519,45.911499,8.753749000000001,Cavona - fronte stazione tram (via Batta,N15,True
4368,20347,45.932210999999995,8.76924,Cassano Valcuvia - piazza Marconi,N15,True
4368,21074,45.918535,8.766792,Rancio Valcuvia - fronte stazione tram (,N15,True
4368,21078,45.914441,8.758288,Rancio Valcuvia - via Battaglia San Mart,N15,True
4368,20351,45.925137,8.766452000000001,Cassano Valcuvia - via Noga (Sotto il Sa,N15,True
4368,20175,45.893706,8.690491,Brenta - via Verdi (Cuvignone/fronte Tex,N15,True
4368,20425,45.893863,8.669336,Cittiglio - via Marconi (rondò Gemonio d,N15,True
4368,20193,45.962365000000005,8.754783999999999,Brissago V. - via al Piano (Colombina),N15,True
4368,20179,45.893513,8.682437,Brenta - via Valcuvia (Marconi),N15,True
4368,20645,45.992595,8.732318,Germignaga - via Stehli (fronte ponte ve,N15,True
4368,20324,45.905007,8.705258,Casale - via Libertà,N15,True
4374,20521,45.903382,8.754021,Cavona - paese (via per Cavona campo spo,N15,True
4375,20973,45.967971,8.756836,Cucco - via Margorabbia (ponte),N15,True
4375,20974,45.961763,8.760295,Riviera - via Margorabbia,N15,True
4395,20174,45.89465,8.695780000000001,Brenta - via Valcuvia (fronte case popol,N15,False
4395,20520,45.911413,8.753732000000001,Cavona - stazione tram (via Battaglia Sa,N15,False
4395,21072,45.919986,8.763900999999999,Rancio Valcuvia - via Fratelli Ratti (Ca,N15,False
4395,21076,45.915826,8.769888,Rancio Valcuvia - centro paese (via per,N15,False
4395,20327,45.905815999999994,8.713974,Casalzuigno - fronte Villa Bozzolo,N15,False
4395,20197,45.968125,8.750091000000001,Brissago V. - Piano (Dei Martiri/fronte,N15,False
4395,20424,45.893903,8.674228999999999,Cittiglio - via Valcuvia (bivio campo sp,N15,False
4395,20427,45.892542,8.667827,Cittiglio - stazione FNM (via Marconi),N15,False
4395,20321,45.898,8.700613,Casale - via Valcuvia (Sciareda),N15,False
4395,20961,45.952694,8.765222999999999,Mesenzana - fronte bivio Molino D Anna,N15,False
4395,20964,45.957878,8.760213,Mesenzana - Cà Bianca (Peugeot),N15,False
4395,20960,45.948728,8.766961,Mesenzana - bivio Malpensata,N15,False
4395,20523,45.905184999999996,8.741543,Cuveglio - stazione tram (centro commerc,N15,False
4395,20176,45.893581,8.690308,Brenta - via Verdi (Risorgimento/Texas B,N15,False
4395,20644,45.992847,8.731921,Germignaga - via Stehli (ponte vecchio),N15,False
4395,20178,45.893761,8.677346,Brenta - via Valcuvia/Torino,N15,False
4395,20518,45.90432,8.732633,Canonica - via Battaglia San Martino (Ve,N15,False
4395,20350,45.939859999999996,8.771367999999999,Cassano Valcuvia - via Provinciale (Comu,N15,False
4395,20319,45.903775,8.71015,Casalzuigno - via Monte Nudo (bivio Casa,N15,False
4395,20640,45.980618,8.741559,Germignaga - via Provinciale (Pont del B,N15,False
4395,20323,45.90375,8.701839999999999,Casale - piazza Zaffrani (fronte chiesa),N15,False
4395,20192,45.962657,8.754672,Brissago V. - via al Piano (Colombina/Ri,N15,False
4395,20325,45.904893,8.705374,Casale - via Libertà (Monte Nudo),N15,False
4395,21075,45.918347999999995,8.766784,Rancio Valcuvia -  stazione tram (via Pr,N15,False
4395,20348,45.932049,8.769063000000001,Cassano Valcuvia - piazza Marconi (San G,N15,False
4395,20180,45.893446999999995,8.682919,Brenta - via Valcuvia (XXIV Maggio),N15,False
4395,20524,45.905366,8.726567,Vergobbio - via Provinciale (fronte Citt,N15,False
4395,20352,45.924925,8.766363,Cassano Valcuvia - via Noga,N15,False
4395,20642,45.990553000000006,8.734861,Prassede - via Stehli (lato fiume/tipogr,N15,False
4395,20527,45.904669,8.73703,Cuveglio - via Battaglia San Martino (Mo,N15,False
4395,21077,45.914486,8.758061999999999,Rancio Valcuvia - via Battaglia San Mart,N15,False
4398,20521,45.903382,8.754021,Cavona - paese (via per Cavona campo spo,N15,False
4399,20972,45.968090999999994,8.7567,Cucco - via Margorabbia (fronte ponte),N15,False
4399,20975,45.961791,8.760274,Riviera - via Margorabbia (Ai Monti),N15,False
4412,20742,45.901978,8.612353,Laveno Mombello - via Chiso (Sul Monte),N15D,True
4412,20761,45.889996000000004,8.623157,Laveno Mombello - piazza del Carroccio (,N15D,True
4412,21100,45.877255,8.629969000000001,Sangiano - via Besozzi (Vittorio Veneto),N15D,True
4412,20731,45.891889,8.620382000000001,Laveno Mombello - largo Alpini (Corte),N15D,True
4412,20268,45.874639,8.646158999999999,Caravate - via XXV Aprile 39 (Inda),N15D,True
4412,20763,45.90569,8.62191,Laveno Mombello - via Martiri della Libe,N15D,True
4412,20750,45.895088,8.61362,Laveno Mombello - via Rebolgiane (Bellor,N15D,True
4412,20752,45.897071999999994,8.612711000000001,Laveno Mombello - via Rebolgiane (Leonar,N15D,True
4412,20266,45.880303999999995,8.659639,Caravate - via Migliavacca (fronte cappe,N15D,True
4412,20629,45.88135,8.670494,Gemonio - via XX Settembre (rondò cimite,N15D,True
4412,20739,45.893271999999996,8.617403999999999,Laveno Mombello - via Bellorini (Fiume),N15D,True
4412,20746,45.888253000000006,8.619241,Laveno Mombello - via Gorizia (Canese/Sp,N15D,True
4412,20270,45.877673,8.652536,Caravate - piazza Garibaldi,N15D,True
4412,20755,45.890039,8.617289,Laveno Mombello - via Rossini (Gorizia/F,N15D,True
4412,20743,45.903581,8.617595,Laveno Mombello - via Don Bosco (Filzi),N15D,True
4412,20264,45.874714000000004,8.641082,Caravate - via XXV Aprile (Mascagni/conf,N15D,True
4412,21098,45.874559999999995,8.633942999999999,Sangiano - via Besozzi (Carlo Alberto/fr,N15D,True
4412,20734,45.890343,8.625041,Laveno Mombello - piazza Santo Stefano (,N15D,True
4412,20753,45.890242,8.630096,Laveno Mombello - via Redaelli (Trento/N,N15D,True
4412,20747,45.900345,8.611074,Laveno Mombello - via Profarè (Don Milan,N15D,True
4420,20759,45.900781,8.626201,Laveno Mombello - via XXV Aprile (Pradac,N15D,True
4420,20740,45.904769,8.623859,Laveno Mombello - via Buozzi (tre ponti),N15D,True
4420,20758,45.895577,8.637122,Laveno Mombello - via XXV Aprile (bivio,N15D,True
4420,20757,45.89063,8.633474,Laveno Mombello - via Sangiano (cabina E,N15D,True
4426,20263,45.874769,8.64288,Caravate - via XXV Aprile (Piave/confine,N15D,False
4426,20760,45.890052000000004,8.623164,Laveno Mombello - piazza del Carroccio,N15D,False
4426,20628,45.881357,8.670716,Gemonio - via XX Settembre (rondò cimite,N15D,False
4426,20749,45.895024,8.613773,Laveno Mombello - via Rebolgiane (Bellor,N15D,False
4426,20269,45.877817,8.652647,Caravate - piazza Garibaldi 3,N15D,False
4426,20732,45.89203,8.620405,Laveno Mombello - largo Alpini (Verdi),N15D,False
4426,20756,45.890215000000005,8.617302,Laveno Mombello - via Rossini (Gorizia),N15D,False
4426,20744,45.903842,8.617647,Laveno Mombello - via Don Bosco (Filzi),N15D,False
4426,20754,45.890221999999994,8.629957000000001,Laveno Mombello - via Redaelli (Trento),N15D,False
4426,20267,45.874728999999995,8.646141,Caravate - via XXV Aprile (fronte Inda),N15D,False
4426,20762,45.905646999999995,8.621991,Laveno Mombello - via Martiri della Libe,N15D,False
4426,21099,45.877124,8.630213000000001,Sangiano - via Besozzi 3,N15D,False
4426,20745,45.888202,8.619771,Laveno Mombello - via Gorizia (Spalato/L,N15D,False
4426,20741,45.90032,8.61123,Laveno Mombello - via Chiso (Profarè),N15D,False
4426,20751,45.896969,8.612813000000001,Laveno Mombello - via Rebolgiane (fronte,N15D,False
4426,21097,45.874627000000004,8.634222,Sangiano - via BesozzI/IV Novembre,N15D,False
4426,20733,45.890394,8.62546,Laveno Mombello - piazza Santo Stefano (,N15D,False
4426,20748,45.90183,8.6123,Laveno Mombello - via Profarè (case popo,N15D,False
4426,20265,45.88042,8.659895,Caravate - via Migliavacca (cappelletta),N15D,False
4433,20758,45.895577,8.637122,Laveno Mombello - via XXV Aprile (bivio,N15D,False
4433,20757,45.89063,8.633474,Laveno Mombello - via Sangiano (cabina E,N15D,False
4437,20788,45.881,8.601962,Reno - via Verbano (Brughiera/fronte Buc,N18,True
4437,20701,45.814313,8.612432,Ispra - via Mazzini (Roma/distributore A,N18,True
4437,20782,45.87495,8.62073,Leggiuno - piazza Marconi 2 (Municipio),N18,True
4437,20170,45.82979,8.647883,Brebbia - via Mazzini (fronte Dante),N18,True
4437,20991,45.84656,8.629226,Monvalle - via Monte Nero (Roma),N18,True
4437,20787,45.875143,8.61773,Leggiuno - via Piave (fronte Fontana Vec,N18,True
4437,20777,45.862984999999995,8.611264,Arolo - via Europa (pensilina fronte off,N18,True
4437,20692,45.819107,8.624275,Ispra - Carera via Varese (Brugherascia),N18,True
4437,20766,45.897997,8.597721,Cerro - via Reno (fronte Russolo),N18,True
4437,20988,45.857960999999996,8.631258,Monvalle - via Mendozza (Municipio),N18,True
4437,20098,45.83941,8.628730000000001,Bozza - distributore di benzina,N18,True
4437,20768,45.906240000000004,8.61722,Laveno Mombello - via Fortino (fronte Mi,N18,True
4437,20703,45.81072,8.620289999999999,Ispra - via Fermi (passaggio a livello R,N18,True
4437,20772,45.86998,8.6097,Cellina - via Europa  (chiesa),N18,True
4437,20790,45.885709999999996,8.6005,Reno - via Verbano (fine paese),N18,True
4437,20696,45.80303,8.629823,Ispra - CCR Euratom (via Fermi),N18,True
4437,20698,45.821646,8.634300999999999,Ispra - via Varese (fronte Cascine San G,N18,True
4437,20765,45.892286,8.598142999999999,Ceresolo - via Reno (fronte Sempione),N18,True
4437,20993,45.85559,8.6194,Monvalle - via Roma 22 (Cantone),N18,True
4437,20168,45.825058,8.642825,Brebbia - via Roma (Case Nuove-distribut,N18,True
4437,20775,45.85745,8.61345,Arolo - via Europa (fronte bivio Sasso M,N18,True
4437,20987,45.85119,8.625867999999999,Monvalle - via Delle Piane (rotonda),N18,True
4437,20784,45.87729,8.60968,Leggiuno - via Piave 41 (pensilina),N18,True
4437,20989,45.854839,8.63363,Monvalle - via XXV Aprile (Trieste),N18,True
4438,20102,45.8598,8.6507,Cardana - via Beolchi (San Carlo),N18,True
4438,20089,45.841729,8.664067,Besozzo - stazione FS (via Zangrilli),N18,True
4438,20986,45.847613,8.62105,Turro - via Monte Nero (Lido),N18,True
4438,20996,45.85825,8.63544,Monvalle - via Mazzini (Volta/XX Settemb,N18,True
4438,20085,45.844627,8.664511,Besozzo - via XXV Aprile 41 (fronte cart,N18,True
4438,20985,45.84624,8.628638,Turro - via Trento (Monte Nero/Roma),N18,True
4438,20995,45.846835999999996,8.637519000000001,Turro - via Varese (Massino/SP 32),N18,True
4438,20092,45.84823,8.667869999999999,Besozzo Superiore - piazza Garibaldi 1 (,N18,True
4438,20097,45.853408,8.656566,Besozzo - via Pasubio (fronte Moroni),N18,True
4438,20094,45.850159999999995,8.663110000000001,Besozzo - via Pasubio (Monte Bianco),N18,True
4438,20084,45.845346,8.667292999999999,Besozzo - via Roncari 22 (ponte),N18,True
4438,20090,45.84653,8.67135,Besozzo - via De Bernardi (Adamoli),N18,True
4438,20100,45.86018,8.64741,Cardana - via Beolchi (Brugnoni),N18,True
4446,20992,45.85556,8.619439999999999,Monvalle - via Roma 22 (Cantone lato lag,N18,False
4446,20783,45.87493,8.6208,Leggiuno - piazza Marconi 2 (Municipio),N18,False
4446,20089,45.841729,8.664067,Besozzo - stazione FS (via Zangrilli),N18,False
4446,20103,45.85978,8.65066,Cardana - via Beolchi (fronte San Carlo),N18,False
4446,20083,45.845593,8.66699,Besozzo - via Roncari (ponte),N18,False
4446,20789,45.880848,8.602143,Reno - via Verbano (ristorante Il Bucani,N18,False
4446,20786,45.87519,8.61774,Leggiuno - via Piave 10 (pensilina Fonta,N18,False
4446,20986,45.847613,8.62105,Turro - via Monte Nero (Lido),N18,False
4446,20774,45.85745,8.613389999999999,Arolo - via Europa (bivio Sasso Moro),N18,False
4446,20776,45.862970000000004,8.6112,Arolo - via Europa 32 (officina),N18,False
4446,20991,45.84656,8.629226,Monvalle - via Monte Nero (Roma),N18,False
4446,20767,45.897973,8.597673,Cerro - via Reno (Russolo),N18,False
4446,20091,45.84646,8.671380000000001,Besozzo - via De Bernardi (fronte Adamol,N18,False
4446,20791,45.8857,8.600454,Reno - via Verbano (inizio paese),N18,False
4446,20085,45.844627,8.664511,Besozzo - via XXV Aprile 41 (fronte cart,N18,False
4446,20985,45.84624,8.628638,Turro - via Trento (Monte Nero/Roma),N18,False
4446,20769,45.90627,8.61725,Laveno Mombello - via Fortino (Miralago),N18,False
4446,20988,45.857960999999996,8.631258,Monvalle - via Mendozza (Municipio),N18,False
4446,20995,45.846835999999996,8.637519000000001,Turro - via Varese (Massino/SP 32),N18,False
4446,20785,45.877321,8.609667,Leggiuno - via Piave (fronte pensilina),N18,False
4446,20095,45.85015,8.66306,Besozzo - via Pasubio (fronte Monte Bian,N18,False
4446,20097,45.853408,8.656566,Besozzo - via Pasubio (fronte Moroni),N18,False
4446,20101,45.860146,8.647456,Cardana - via Beolchi (fronte Brugnoni),N18,False
4446,20773,45.869995,8.609634,Cellina - via Europa (fronte chiesa),N18,False
4446,20997,45.858247,8.635346,Monvalle - via Mazzini (Volta/XX Settemb,N18,False
4446,20764,45.892284000000004,8.598061,Ceresolo - via Reno (Sempione),N18,False
4446,20987,45.85119,8.625867999999999,Monvalle - via Delle Piane (rotonda),N18,False
4446,20093,45.84819,8.66788,Besozzo Superiore - piazza Garibaldi (fr,N18,False
4446,20989,45.854839,8.63363,Monvalle - via XXV Aprile (Trieste),N18,False
4448,20702,45.814431,8.612378,Ispra - via Mazzini 59 (Banca Popolare d,N18,False
4448,20704,45.8107,8.620239999999999,Ispra - via Fermi (passaggio a livello),N18,False
4448,20990,45.846554,8.629121000000001,Monvalle - via Monte Nero (Roma/pensilin,N18,False
4448,20167,45.825084000000004,8.642771,Brebbia - via Roma (fronte distributore),N18,False
4448,20099,45.839416,8.628777000000001,Bozza - fronte distributore di benzina,N18,False
4448,20696,45.80303,8.629823,Ispra - CCR Euratom (via Fermi),N18,False
4448,20693,45.819083,8.624353999999999,Ispra - Carera via Varese,N18,False
4448,20169,45.82982,8.64798,Brebbia - via Mazzini (Dante),N18,False
4448,20697,45.821682,8.633851,Ispra - via Varese (Cascine San Giacomo),N18,False
4466,20065,45.84134,8.6963,Bardello - via Marconi 26 (deposito Auto,N20B,True
4466,20929,45.828389,8.675138,Malgesso - viale Rimembranze (Municipio),N20B,True
4466,20927,45.828249,8.673309,Malgesso - via Varese (chiesa),N20B,True
4466,20082,45.843175,8.671241,Besozzo - via Cadorna (Bellaria),N20B,True
4466,20172,45.824337,8.686727000000001,Bregano - via Mazzini (Santuario),N20B,True
4466,20930,45.826077000000005,8.677627000000001,Malgesso - viale Rimembranze,N20B,True
4470,20083,45.845593,8.66699,Besozzo - via Roncari (ponte),N20,True
4470,20081,45.843118,8.6714,Besozzo - via Cadorna 2 (Bellaria),N20,True
4470,20079,45.843423,8.684037,Olginasio - via Rebuschini,N20,True
4473,20702,45.814431,8.612378,Ispra - via Mazzini 59 (Banca Popolare d,N20,True
4473,20699,45.816383,8.614277000000001,Ispra - via Mazzini (fronte circolo),N20,True
4473,20165,45.832543,8.652472999999999,Brebbia - via Piave 13 (Villaggio Europa,N20,True
4473,20167,45.825084000000004,8.642771,Brebbia - via Roma (fronte distributore),N20,True
4473,20161,45.838266,8.658843,Brebbia - Ronchè via IV Novembre (Piona),N20,True
4473,20163,45.828792,8.650653,Brebbia - via Matteotti (fronte chiesa),N20,True
4473,20693,45.819083,8.624353999999999,Ispra - Carera via Varese,N20,True
4473,20697,45.821682,8.633851,Ispra - via Varese (Cascine San Giacomo),N20,True
4490,20066,45.836861,8.702045,Bardello - via Marconi (rotonda ponte),N20,True
4490,20603,45.845193,8.714247,Gavirate - corso XXV Aprile (centro paes,N20,True
4490,21085,45.784399,8.564414999999999,Ranco - via Angera (fronte condominio),N20,True
4490,20886,45.839785,8.766882,Luvinate - via Vittorio Veneto (fronte c,N20,True
4490,21238,45.83462,8.79105,Varese - Esselunga di Masnago (piazzale,N20,True
4490,20340,45.837159,8.782601,Casciago - via Matteotti (fronte Delfino,N20,True
4490,21083,45.797482,8.568833999999999,Ranco - imbarcadero (lungolago Ciani),N20,True
4490,20020,45.786722,8.594214,Uponne - bivio Ranco (Delfino Blu),N20,True
4490,20613,45.839197999999996,8.707434,Gavirate - via Ticino (ex Ford),N20,True
4490,20060,45.840206,8.758291,Barasso - viale Roma (Municipio),N20,True
4490,20611,45.84235,8.713189999999999,Gavirate - via Marconi (Alfa Romeo),N20,True
4490,20706,45.80107,8.609645,Quassa - fronte bivio Vecchia Varesina,N20,True
4490,20022,45.788633000000004,8.591362,Uponne - chiesa,N20,True
4490,20009,45.770637,8.569429,Angera - imbarcadero (piazzale della Vit,N20,True
4490,20442,45.840556,8.742801,Comerio - via Borghi (cimitero),N20,True
4490,20694,45.808844,8.609463,Ispra - via Milano (case popolari),N20,True
4490,20884,45.838312,8.773782,Luvinate - via Matteotti,N20,True
4490,20707,45.79756,8.6062,Quassa - fronte Condenser,N20,True
4490,21081,45.797616999999995,8.57099,Ranco - fronte chiesa,N20,True
4490,U309,45.82472,8.80963,Sanvito (Proserpio),N20,True
4490,21311,45.82222,8.817789999999999,Varese - via Sanvito (Salvo D Acquisto),N20,True
4490,20444,45.84183,8.736547,Comerio - via Borghi (Bel Sit),N20,True
4490,20448,45.842407,8.730360000000001,Comerio - via Borghi (fronte Beut),N20,True
4490,20608,45.843801,8.721686,Gavirate - via Mazza (Santissima Trinità,N20,True
4490,20446,45.841882,8.747419,Comerio - via Piave (Mattello),N20,True
4515,20007,45.773579999999995,8.592239999999999,Angera - via Verdi (fronte cimitero),N20,True
4515,21120,45.726151,8.629182,Sesto Calende - stazione FS,N20,True
4515,21111,45.748959,8.59732,Lisanza - via Angera (fronte Cucchino),N20,True
4515,20016,45.778727,8.585581,Angera - via Varesina 28 (Rossini/Soara),N20,True
4515,21140,45.769498,8.610901,Taino - via Marconi (Cheglio/bar Mignon),N20,True
4515,21109,45.740766,8.602530999999999,Lisanza - via Angera (bivio paese),N20,True
4515,20019,45.771294,8.599193,Angera - via Verdi  (Bernocchi),N20,True
4515,21122,45.723838,8.629062,Sesto Calende - via Barbieri (giardini l,N20,True
4515,20005,45.773594,8.579982000000001,Angera - Bettolino (via Mazzini 16),N20,True
4515,21144,45.758818,8.600216,Taino - via Sist 131 (passaggio a livell,N20,True
4515,21143,45.762458,8.609435000000001,Taino - via Sist (Prati Bassi),N20,True
4515,20012,45.770336,8.605906,Angera - via Marconi (passaggio a livell,N20,True
4515,21113,45.735799,8.608601,Lisanza - via Angera (Lavaggione lato la,N20,True
4515,21117,45.73191,8.615861,Sesto Calende - via Angera (Sant Anna),N20,True
4515,20011,45.771698,8.57425,Angera - piazza Garibaldi (lago),N20,True
4515,21141,45.764894,8.615444,Taino - piazza Pajetta (Municipio),N20,True
4520,20017,45.778531,8.585498,Angera - via Varesina (Valcastellana/Soa,N20,True
4520,20010,45.771684,8.574308,Angera - piazza Garibaldi 31,N20,True
4520,20006,45.773571999999994,8.580061,Angera - fronte Bettolino (via Mazzini 1,N20,True
4520,20014,45.781389000000004,8.589197,Angera - via Varesina 43 (Carabinieri),N20,True
4566,20614,45.841494,8.712287,Gavirate - via Ticino (falegnameria),N20,False
4566,20064,45.841189,8.696679,Bardello - via Marconi (fronte deposito,N20,False
4566,20061,45.840185,8.758219,Barasso - viale Roma (fronte Municipio),N20,False
4566,20445,45.841738,8.736514,Comerio - via Borghi (fronte Bel Sit),N20,False
4566,20341,45.837029,8.7827,Casciago - via Matteotti 54 (Delfino Blu,N20,False
4566,21239,45.834247,8.790964,Varese - fronte Esselunga di Masnago (pi,N20,False
4566,20447,45.841105,8.749542,Comerio - via Piave,N20,False
4566,21257,45.83011,8.79826,Varese - via Caracciolo (Nievo/piazza Fe,N20,False
4566,20613,45.839197999999996,8.707434,Gavirate - via Ticino (ex Ford),N20,False
4566,20086,45.844629,8.664591,Besozzo - via XXV Aprile 28 (cartoleria,N20,False
4566,20607,45.843907,8.721828,Gavirate - via Mazza (fronte Santissima,N20,False
4566,20067,45.837382,8.700597,Bardello - via Marconi (rotonda ponte pe,N20,False
4566,20443,45.840804999999996,8.743917999999999,Comerio - via Borghi (fronte cimitero),N20,False
4566,20080,45.843782,8.687368,Olginasio - via Rebuschini (lato chiesa),N20,False
4566,20612,45.84476,8.71515,Gavirate - via Mazza 2 (Don Carlos/front,N20,False
4566,20082,45.843175,8.671241,Besozzo - via Cadorna (Bellaria),N20,False
4566,20084,45.845346,8.667292999999999,Besozzo - via Roncari 22 (ponte),N20,False
4566,20449,45.842389000000004,8.730201,Comerio - via Borghi (Beut),N20,False
4566,20885,45.838253,8.773352000000001,Luvinate - via Matteotti (Rancio),N20,False
4566,20887,45.83964,8.76699,Luvinate - via Vittorio Veneto (chiesa),N20,False
4587,21110,45.740997,8.602397,Lisanza - via Angera (fronte bivio paese,N20,False
4587,21120,45.726151,8.629182,Sesto Calende - stazione FS,N20,False
4587,20701,45.814313,8.612432,Ispra - via Mazzini (Roma/distributore A,N20,False
4587,21084,45.797333,8.568764,Ranco - fronte imbarcadero (lungolago Ci,N20,False
4587,20700,45.816234,8.614274,Ispra - via Mazzini (circolo),N20,False
4587,21114,45.735894,8.608756,Lisanza - via Angera (Lavaggione),N20,False
4587,20164,45.828703000000004,8.650757,Brebbia - via Matteotti (chiesa),N20,False
4587,20705,45.801045,8.609558,Quassa - bivio Vecchia Varesina,N20,False
